date,username,content,replyCount,likeCount,retweetCount
2021-02-07 20:33:00+00:00,MamacitaOTM,Tweet your favorite part about https://t.co/zBC8co18g7 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes @avosfrommexico @MomItForward @ForwardIM #Avocado #Avocados #Guac,0,0,0
2021-02-07 20:33:00+00:00,MsFrugalMommy,Tweet your favorite part about https://t.co/ZUdqGvdhlm including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 20:07:22+00:00,MamaHolistica,Tweet your favorite part about https://t.co/TvYxgWJOiZ including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes 🏈,0,1,0
2021-02-07 20:03:00+00:00,SJBlahBlahBlog,Tweet your favorite part about https://t.co/8OQzLJa9Q0 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,1,0
2021-02-07 20:02:27+00:00,TheNewClassy,Tweet your favorite part about https://t.co/CHgiivdauV including the hashtag #GuacFromMexico &amp; get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 20:02:19+00:00,LifeWithKathy,.Tweet your favorite part about https://t.co/fcTAAEyGUf including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 20:02:11+00:00,CensieJ,Tweet your favorite part about https://t.co/jhVoulpJcZ including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 20:02:01+00:00,EmilyReviewsCom,Don't miss out! Tweet your favorite part about https://t.co/9w3IBr7tTa including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,1
2021-02-07 20:02:00+00:00,DeliciouslySavv,🎉Tweet your favorite part about https://t.co/SzGtswfDpP including the hashtag #GuacFromMexico and get a chance to win $1 Million💰💰💰! #gno #GuacFromMexico #SBLV #ad #sweepstakes https://t.co/0aZrc7JX7S,0,1,0
2021-02-07 20:02:00+00:00,MamacitaOTM,Tweet your favorite part about https://t.co/zBC8coiJ7F including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes #Avocado #Avocados #Guac,0,0,0
2021-02-07 20:02:00+00:00,MommyBlogExpert,#ad Tweet your favorite part about https://t.co/x7aVChig9F including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #sweepstakes,1,0,0
2021-02-07 20:02:00+00:00,EvrydayShortcut,Tweet your favorite part about https://t.co/TJUckk0lNf including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes #avocado #avocados #guac,0,0,0
2021-02-07 20:00:01+00:00,MomItForward,Today's #gno Twitter Party is sponsored by @AvosFromMexico (#ad). Follow the #GuacFromMexico hashtag to learn more.,2,26,22
2021-02-07 17:58:00+00:00,EmilyReviewsCom,Tweet your favorite part about https://t.co/9w3IBr7tTa including the hashtag #GuacFromMexico and get a chance to win $1 Million! $$$$ #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 17:55:00+00:00,MoneywiseMoms,Tweet your favorite part about https://t.co/w3d48vtirI including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 17:54:10+00:00,MamasMission,Tweet your favorite part about https://t.co/tyKEwh0ubG inc the hashtag #GuacFromMexico &amp; get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,1,2
2021-02-07 17:54:06+00:00,Jamericanspice,Tweet your favorite part about https://t.co/5hSJ4RnKUS including the hashtag #GuacFromMexico and get a chance to win $1 Million!! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,1,0
2021-02-07 17:54:01+00:00,EmilyReviewsCom,You can weet your favorite part about https://t.co/9w3IBr7tTa including the hashtag #GuacFromMexico and you'll get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 17:54:00+00:00,DeliciouslySavv,🎉Tweet your favorite part about https://t.co/SzGtswfDpP including the hashtag #GuacFromMexico and get a chance to win $1 Million💰💰💰💰💰💰💰! #gno #GuacFromMexico #SBLV #ad #sweepstakes https://t.co/bvXzQZGyxj,0,0,0
2021-02-07 17:54:00+00:00,DazzlingDeal,Tweet your favorite part about https://t.co/fG8ndBHAkj including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 17:53:46+00:00,MamaHolistica,"Tweet your favorite part about https://t.co/TvYxgWJOiZ including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes
🎉",0,1,0
2021-02-07 17:51:57+00:00,TheNewClassy,Tweet your favorite part about https://t.co/CHgiivdauV including the hashtag #GuacFromMexico and you will get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 17:29:19+00:00,MamaHolistica,Tweet your favorite part about https://t.co/TvYxgWJOiZ including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes 👍,0,0,0
2021-02-07 17:28:01+00:00,EmilyReviewsCom,Tweet your favorite part about the https://t.co/9w3IBqPSuA including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 17:25:25+00:00,meredithspidel,Tweet your favorite part about https://t.co/qAmdt0ZcdZ including hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 17:24:00+00:00,whiskynsunshine,AD Tweet your favorite part about https://t.co/h6FC9lnVp7 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #sweepstakes,0,0,0
2021-02-07 17:24:00+00:00,DeliciouslySavv,🎉Tweet your favorite part about https://t.co/SzGtswfDpP including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes https://t.co/LnYD4D5zBq,6,22,17
2021-02-07 17:24:00+00:00,ForwardIM,.Tweet your favorite part about https://t.co/bPI3HUn5kb including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,1,2
2021-02-07 17:23:31+00:00,Jamericanspice,"Tweet your favorite part about https://t.co/5hSJ4RnKUS including the hashtag, #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes",0,1,0
2021-02-07 17:23:00+00:00,MamasMission,Tweet your fave part about https://t.co/tyKEwh0ubG including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 17:23:00+00:00,MamacitaOTM,Tweet your favorite part about https://t.co/zBC8coiJ7F including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 17:17:25+00:00,MamaHolistica,Tweet your favorite part about https://t.co/TvYxgWJOiZ including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 17:14:04+00:00,Jamericanspice,"Tweet your favorite part about https://t.co/5hSJ4RnKUS including, the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes",0,1,0
2021-02-07 17:14:00+00:00,dentistmel,Tweet your favorite part about https://t.co/FVzgnEO0G6 including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 17:13:42+00:00,MidlifeHealthy,Tweet your favorite part about https://t.co/s1D99fHbpy including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 17:13:10+00:00,MamasMission,Tweet your favorite part about https://t.co/tyKEwh0ubG including the hashtag #GuacFromMexico &amp; get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 17:13:00+00:00,DeliciouslySavv,🎉Tweet your favorite part about 👉https://t.co/SzGtswfDpP including the hashtag #GuacFromMexico and get a chance to win $1 Million💰! #gno #GuacFromMexico #SBLV #ad #sweepstakes https://t.co/A7xWtRb3ov,0,1,0
2021-02-07 17:13:00+00:00,danavento,Tweet your favorite part about https://t.co/fgTp3Syxri including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 17:13:00+00:00,PinkNinjaBlogg,Tweet your favorite part about https://t.co/oj2KyQnBdB including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes 🥑🏈,0,0,0
2021-02-07 17:00:07+00:00,MamaHolistica,Tweet your favorite part about https://t.co/TvYxgWJOiZ including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:57:46+00:00,Jamericanspice,"Tweet your favorite part about https://t.co/5hSJ4RnKUS including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,",0,1,0
2021-02-07 16:57:08+00:00,MamasMission,Tweet your favorite part about https://t.co/tyKEwh0ubG including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,1
2021-02-07 16:57:04+00:00,MidlifeHealthy,Tweet your favorite part about https://t.co/s1D99fHbpy including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:57:00+00:00,sammyapproves,Tweet your favorite part about https://t.co/TDJMDGO53P including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
2021-02-07 16:57:00+00:00,MagicalSiblings,Tweet your favorite part about https://t.co/ZMu6OIJPAN including the hashtag #GuacFromMexico and get a chance to win $1 Million! #gno #GuacFromMexico #SBLV #ad #sweepstakes,0,0,0
