date,username,content,replyCount,likeCount,retweetCount
2022-05-05 08:47:59+00:00,FitcryptoEXF,"#XOGETOTHEMOON

❤&amp;RT with same hashtag

@ClassyXoge &amp; @CeaselessXoge 

#XRPLedger #XRPCommunity #XRP #Xoge",4,21,13
2022-05-03 22:45:57+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,1,1,0
2022-05-02 19:45:53+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,1,0
2022-05-01 22:20:51+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-05-01 12:15:54+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrR0Q,0,1,0
2022-05-01 07:42:54+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,1,0
2022-04-30 07:52:52+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-04-29 16:12:57+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-04-29 04:07:56+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-04-28 09:02:50+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-04-27 16:42:54+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-04-26 20:58:02+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-04-26 07:47:49+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-04-25 19:13:00+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,1,0
2022-04-25 06:27:52+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-04-24 02:38:04+00:00,tplexapp,"Each time you tweet something guys, hashtag #JustGo! Gonna get you the best reward in the World for this bull market! #Crypto #StockMarket #Cryptocurrency #BTC #OMI #XRP #AVAX #NFT #NFTS #vevefam #VeVecollectibles #VeVeCommunity #DeFi #dogecoin",2,12,1
2022-04-22 15:42:54+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtIU2Q,0,0,0
2022-04-22 13:17:56+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-04-22 01:12:58+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-04-21 13:52:54+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtIU2Q,0,0,0
2022-04-21 13:12:52+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,1
2022-04-19 16:32:48+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,1,0
2022-04-19 08:59:31+00:00,hashtag_watcher,"Our first commercial partnership estabilished!

LI article -&gt; https://t.co/IKTasRIj3D

#twitterwatcher #litefinance #cryptocurrency #btc #eth #xrp #bnb #dot #doge #trx #crypto #financeandeconomy #investing",2,3,1
2022-04-18 19:37:53+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-04-18 04:57:48+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-04-15 20:19:25+00:00,kryptoinsel,@XRPcryptowolf @elonmusk Whatever it takes to finally get that damn #XRP hashtag icon!,2,4,2
2022-04-15 15:17:48+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-04-15 01:12:54+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtIU2Q,0,0,0
2022-04-14 16:07:53+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-04-14 15:55:52+00:00,kryptoinsel,"@TEDchris ""Is it correct, your first action as the new owner of Twitter will be finally adding the #XRP icon to the hashtag?""",0,1,0
2022-04-12 00:20:53+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtIU2Q,0,0,0
2022-04-11 17:30:51+00:00,hashtag_watcher,I spy something will happen with #XRP Check it out at https://t.co/RsGvJtrjbi,0,0,0
2022-04-11 15:03:31+00:00,BernieLattimore,Yo elonmusk could we get a XRP logo for the #XRP hashtag?,0,0,0
